Ano Mes,HH,Local de instalação,PK
2019-12,14.44578431372549,S-S-VIN,2019-12S-S-VIN
2019-12,89.03349973165422,S-S-ARE,2019-12S-S-ARE
2019-12,209.11555812608444,S-S-BIG,2019-12S-S-BIG
2019-12,42.87295495573009,S-S-CMO,2019-12S-S-CMO
2019-12,1.5785714285714285,S-E-SEDE,2019-12S-E-SEDE
2019-12,0.6136363636363636,S-S-GUA,2019-12S-S-GUA
2019-12,117.24390457125413,S-S-LON,2019-12S-S-LON
2019-12,47.319062271062265,S-S-CAN,2019-12S-S-CAN
2019-12,4.614919959211754,S-S-XAN,2019-12S-S-XAN
2019-12,160.83188138892132,S-S-FAR,2019-12S-S-FAR
2019-12,0.0,S-E-SERT,2019-12S-E-SERT
2019-12,0.26666666666666666,S-E-MCR,2019-12S-E-MCR
2019-12,27.30050706868889,S-S-CNO,2019-12S-S-CNO
2019-12,18.669597069597074,S-S-PFU,2019-12S-S-PFU
2020-01,19.325128205128202,S-S-SCR1,2020-01S-S-SCR1
2020-01,4.449999999999999,S-S-URU5,2020-01S-S-URU5
2020-01,0.0,S-S-LIV3,2020-01S-S-LIV3
2020-01,101.74476614294795,S-U-UHJB,2020-01S-U-UHJB
2020-01,15.848447204968943,S-S-LIV2,2020-01S-S-LIV2
2020-01,80.92888314785374,S-S-ASS,2020-01S-S-ASS
2020-01,74.94456654456657,S-S-PFU,2020-01S-S-PFU
2020-01,9.677591036414565,S-S-ABT,2020-01S-S-ABT
2020-01,3.0,S-S-MBR,2020-01S-S-MBR
2020-01,138.16428571428568,S-S-MIS,2020-01S-S-MIS
2020-01,1.1428571428571428,S-E-RXA,2020-01S-E-RXA
2020-01,35.35000000000001,S-S-RCO,2020-01S-S-RCO
2020-01,359.5,S-S-PNO,2020-01S-S-PNO
2020-01,37.723294723294735,S-S-JLB,2020-01S-S-JLB
2020-01,0.5,S-E-RVE,2020-01S-E-RVE
2020-01,152.38568915932555,S-S-IVP,2020-01S-S-IVP
2020-01,4.1692307692307695,S-E-VNI,2020-01S-E-VNI
2020-01,15.855465587044531,S-S-CVO,2020-01S-S-CVO
2020-01,396.25,S-S-SERT,2020-01S-S-SERT
2020-01,151.86000000000004,S-S-CAM3,2020-01S-S-CAM3
2020-01,17.095109536927723,S-S-MCL,2020-01S-S-MCL
2020-01,105.26252750318291,S-S-XAN,2020-01S-S-XAN
2020-01,84.22410714285714,S-S-ITA,2020-01S-S-ITA
2020-01,329.4361194361192,S-S-PAL,2020-01S-S-PAL
2020-01,0.0,S-E-SERT,2020-01S-E-SERT
2020-01,164.33060073260071,S-S-CAN,2020-01S-S-CAN
2020-01,113.27590510499597,S-S-CAX,2020-01S-S-CAX
2020-01,106.06581102182275,S-U-UHBC,2020-01S-U-UHBC
2020-01,45.25,S-S-GRT,2020-01S-S-GRT
2020-01,24.0,S-S-NAN,2020-01S-S-NAN
2020-01,16.857142857142858,S-S-IVI2,2020-01S-S-IVI2
2020-01,93.05524021433118,S-S-FCO,2020-01S-S-FCO
2020-01,12.25,S-S-ITR,2020-01S-S-ITR
2020-01,8.0,S-S-DOS,2020-01S-S-DOS
2020-01,84.4916483516484,S-S-NPE2,2020-01S-S-NPE2
2020-01,24.25428571428572,S-S-CCH,2020-01S-S-CCH
2020-01,9.338461538461539,S-E-NVE,2020-01S-E-NVE
2020-01,6.958333333333333,S-S-LNA,2020-01S-S-LNA
2020-01,79.28412536426892,S-S-CGR,2020-01S-S-CGR
2020-01,49.24627302953495,S-S-CTA,2020-01S-S-CTA
2020-01,371.7002064602066,S-S-BLU,2020-01S-S-BLU
2020-01,18.330928162746343,S-S-ANA,2020-01S-S-ANA
2020-01,3.6333333333333333,S-S-ROQ,2020-01S-S-ROQ
2020-01,50.00168582375479,S-S-CHA,2020-01S-S-CHA
2020-01,133.35852259931784,S-S-GRA,2020-01S-S-GRA
2020-01,85.96552617836709,S-S-LGR,2020-01S-S-LGR
2020-01,275.25970555760006,S-S-ITJ,2020-01S-S-ITJ
2020-01,9.647058823529411,S-S-GUO,2020-01S-S-GUO
2020-01,183.33732838211154,S-S-CBA,2020-01S-S-CBA
2020-01,44.82084845026022,S-S-PME,2020-01S-S-PME
2020-01,51.705463899458906,S-S-SSA,2020-01S-S-SSA
2020-01,60.89260133805588,S-S-MIM,2020-01S-S-MIM
2020-01,176.03951555690648,S-S-PIN2,2020-01S-S-PIN2
2020-01,10.190476190476188,S-S-GAS2,2020-01S-S-GAS2
2020-01,540.5215610597734,S-U-UHSD,2020-01S-U-UHSD
2020-01,74.35327882262665,S-S-JOI,2020-01S-S-JOI
2020-01,0.32,S-E-CCA,2020-01S-E-CCA
2020-01,183.86156343656344,S-S-SOS,2020-01S-S-SOS
2020-01,7.62982973548191,S-S-GAR1,2020-01S-S-GAR1
2020-01,172.65951735877957,S-S-YTA,2020-01S-S-YTA
2020-01,165.3204049874617,S-S-NSR,2020-01S-S-NSR
2020-01,0.46896551724137936,S-E-EMP,2020-01S-E-EMP
2020-01,0.26666666666666666,S-E-MCR,2020-01S-E-MCR
2020-01,31.18386960514233,S-S-FHA,2020-01S-S-FHA
2020-01,9.422857142857142,S-S-NPR2,2020-01S-S-NPR2
2020-01,4.558241758241758,S-S-SEDE,2020-01S-S-SEDE
2020-01,321.28016639832083,S-S-ARE,2020-01S-S-ARE
2020-01,525.2830794936057,S-S-BIG,2020-01S-S-BIG
2020-01,1.4666666666666666,S-E-PAU,2020-01S-E-PAU
2020-01,40.37435574229692,S-S-VIN,2020-01S-S-VIN
2020-01,1.5785714285714285,S-E-SEDE,2020-01S-E-SEDE
2020-01,2.3,S-E-GPE,2020-01S-E-GPE
2020-01,0.27037037037037037,S-E-AGL,2020-01S-E-AGL
2020-01,334.7083575793971,S-S-FAR,2020-01S-S-FAR
2020-01,128.0586692414444,S-S-CMO,2020-01S-S-CMO
2020-01,83.3011385079567,S-S-DOU,2020-01S-S-DOU
2020-01,165.4895468509984,S-S-CUR,2020-01S-S-CUR
2020-01,0.6136363636363636,S-S-GUA,2020-01S-S-GUA
2020-01,145.0681951381952,S-S-CNO,2020-01S-S-CNO
2020-01,226.45764083499037,S-S-LON,2020-01S-S-LON
2020-01,0.968627450980392,S-E-CMCBA,2020-01S-E-CMCBA
2020-01,0.5,S-E-RTB,2020-01S-E-RTB
2020-01,86.22852564102564,S-S-ALE,2020-01S-S-ALE
2020-01,5.25,S-E-IMR,2020-01S-E-IMR
2020-01,12.27142857142857,S-S-QUI,2020-01S-S-QUI
2020-01,163.97837912087869,S-S-STA,2020-01S-S-STA
2020-01,95.58095238095237,S-S-IJU2,2020-01S-S-IJU2
2020-01,35.585714285714296,S-S-MCH,2020-01S-S-MCH
2020-01,54.73875457875454,S-S-TPR2,2020-01S-S-TPR2
2020-01,24.285714285714285,S-S-SPA2,2020-01S-S-SPA2
2020-01,6.096774193548387,S-S-LNS,2020-01S-S-LNS
2020-01,202.90672827172827,S-U-UHPJ,2020-01S-U-UHPJ
2020-01,631.7497558610966,S-S-SID,2020-01S-S-SID
2020-01,125.67148580586081,S-S-JNO,2020-01S-S-JNO
2020-01,24.200793650793646,S-S-JLA,2020-01S-S-JLA
2020-01,30.932669438669443,S-S-ATL2,2020-01S-S-ATL2
2020-01,47.361895424836604,S-S-OSO2,2020-01S-S-OSO2
2020-01,98.58697344322343,S-S-DRO,2020-01S-S-DRO
2020-02,189.56635512070463,S-S-LON,2020-02S-S-LON
2020-02,161.33857354766462,S-S-FCO,2020-02S-S-FCO
2020-02,72.71731829573933,S-S-CCH,2020-02S-S-CCH
2020-02,72.78837912087911,S-S-STA,2020-02S-S-STA
2020-02,4.5,S-E-RVE,2020-02S-E-RVE
2020-02,1.1428571428571428,S-E-RXA,2020-02S-E-RXA
2020-02,132.21923843832914,S-S-CAX,2020-02S-S-CAX
2020-02,49.293406593406594,S-S-MCH,2020-02S-S-MCH
2020-02,312.2632843193235,S-S-FAR,2020-02S-S-FAR
2020-02,3.0285714285714285,S-E-SEDE,2020-02S-E-SEDE
2020-02,94.82258690273045,S-S-CGR,2020-02S-S-CGR
2020-02,13.857142857142858,S-S-IVI2,2020-02S-S-IVI2
2020-02,90.90113850795669,S-S-DOU,2020-02S-S-DOU
2020-02,136.08732838211145,S-S-CBA,2020-02S-S-CBA
2020-02,12.2,S-E-UNI,2020-02S-E-UNI
2020-02,4.449999999999999,S-S-URU5,2020-02S-S-URU5
2020-02,92.83568915932553,S-S-IVP,2020-02S-S-IVP
2020-02,117.57405385682897,S-S-CMO,2020-02S-S-CMO
2020-02,0.0,S-E-SERT,2020-02S-E-SERT
2020-02,414.7886137936137,S-U-UHPJ,2020-02S-U-UHPJ
2020-02,64.78,S-S-GRT,2020-02S-S-GRT
2020-02,0.968627450980392,S-E-CMCBA,2020-02S-E-CMCBA
2020-02,32.89999999999999,S-S-CAM3,2020-02S-S-CAM3
2020-02,143.49296207580304,S-S-LGR,2020-02S-S-LGR
2020-02,4.0518954248366015,S-S-OSO2,2020-02S-S-OSO2
2020-02,55.23092816274635,S-S-ANA,2020-02S-S-ANA
2020-02,40.48436826763019,S-S-CTA,2020-02S-S-CTA
2020-02,115.82446946992401,S-S-MIM,2020-02S-S-MIM
2020-02,595.4765061147185,S-U-UHSD,2020-02S-U-UHSD
2020-02,137.0259366364627,S-S-BIG,2020-02S-S-BIG
2020-02,137.6016858237548,S-S-CHA,2020-02S-S-CHA
2020-02,95.04077380952378,S-S-ITA,2020-02S-S-ITA
2020-02,41.101190476190474,S-S-LNA,2020-02S-S-LNA
2020-02,553.9948864468865,S-S-CAN,2020-02S-S-CAN
2020-02,94.29887049286549,S-S-SSA,2020-02S-S-SSA
2020-02,18.43846153846154,S-E-NVE,2020-02S-E-NVE
2020-02,65.14795467736643,S-S-PME,2020-02S-S-PME
2020-02,264.79260739260735,S-S-SOS,2020-02S-S-SOS
2020-02,246.42947346662586,S-S-ASS,2020-02S-S-ASS
2020-02,32.16125830691047,S-S-GAR1,2020-02S-S-GAR1
2020-02,164.29028658954908,S-S-YTA,2020-02S-S-YTA
2020-02,15.6,S-E-RBA,2020-02S-E-RBA
2020-02,13.7,S-S-NAN,2020-02S-S-NAN
2020-02,3.8157024793388428,S-S-ITR,2020-02S-S-ITR
2020-02,104.34743589743572,S-S-IJU2,2020-02S-S-IJU2
2020-02,9.1,S-E-RPF,2020-02S-E-RPF
2020-02,8.0,S-S-DOS,2020-02S-S-DOS
2020-02,2.6522988505747125,S-E-EMP,2020-02S-E-EMP
2020-02,37.529178113553115,S-S-JNO,2020-02S-S-JNO
2020-02,0.6,S-E-RTB,2020-02S-E-RTB
2020-02,194.25977022977017,S-S-CNO,2020-02S-S-CNO
2020-02,335.5800598382142,S-S-ARE,2020-02S-S-ARE
2020-02,11.555465587044534,S-S-CVO,2020-02S-S-CVO
2020-02,7.815384615384616,S-S-SEDE,2020-02S-S-SEDE
2020-02,51.847580437580426,S-S-JLB,2020-02S-S-JLB
2020-02,41.59190476190476,S-S-RCO,2020-02S-S-RCO
2020-02,56.95512820512818,S-S-SCR1,2020-02S-S-SCR1
2020-02,0.0,S-S-LIV3,2020-02S-S-LIV3
2020-02,10.018669438669438,S-S-ATL2,2020-02S-S-ATL2
2020-02,42.79653810835627,S-S-MCL,2020-02S-S-MCL
2020-02,315.21047859547866,S-S-BLU,2020-02S-S-BLU
2020-02,11.793333333333335,S-S-ROQ,2020-02S-S-ROQ
2020-02,1.4666666666666666,S-E-PAU,2020-02S-E-PAU
2020-02,40.37435574229692,S-S-VIN,2020-02S-S-VIN
2020-02,99.60970555760048,S-S-ITJ,2020-02S-S-ITJ
2020-02,8.85,S-E-GPE,2020-02S-E-GPE
2020-02,11.827591036414564,S-S-ABT,2020-02S-S-ABT
2020-02,0.27037037037037037,S-E-AGL,2020-02S-E-AGL
2020-02,19.18386960514233,S-S-FHA,2020-02S-S-FHA
2020-02,0.26666666666666666,S-E-MCR,2020-02S-E-MCR
2020-02,236.65042167976952,S-S-JOI,2020-02S-S-JOI
2020-02,32.19047619047619,S-S-GAS2,2020-02S-S-GAS2
2020-02,0.32,S-E-CCA,2020-02S-E-CCA
2020-02,43.34951555690686,S-S-PIN2,2020-02S-S-PIN2
2020-02,107.65714285714284,S-S-NPR2,2020-02S-S-NPR2
2020-02,15.85,S-E-IMR,2020-02S-E-IMR
2020-02,61.1607936507937,S-S-JLA,2020-02S-S-JLA
2020-02,78.64189871823929,S-S-SID,2020-02S-S-SID
2020-02,6.096774193548387,S-S-LNS,2020-02S-S-LNS
2020-02,95.12040498746161,S-S-NSR,2020-02S-S-NSR
2020-02,29.271428571428572,S-S-QUI,2020-02S-S-QUI
2020-02,53.708525641025645,S-S-ALE,2020-02S-S-ALE
2020-02,144.92208791208782,S-S-TPR2,2020-02S-S-TPR2
2020-02,25.88571428571429,S-S-SPA2,2020-02S-S-SPA2
2020-02,84.07030677655679,S-S-DRO,2020-02S-S-DRO
2020-02,9.647058823529411,S-S-GUO,2020-02S-S-GUO
2020-02,197.477215357973,S-U-UHJB,2020-02S-U-UHJB
2020-02,155.81547622113186,S-S-XAN,2020-02S-S-XAN
2020-02,350.53428571428583,S-S-MIS,2020-02S-S-MIS
2020-02,203.48009673610846,S-U-UHBC,2020-02S-U-UHBC
2020-02,3.0,S-S-MBR,2020-02S-S-MBR
2020-02,396.25,S-S-SERT,2020-02S-S-SERT
2020-02,173.93977411477414,S-S-PFU,2020-02S-S-PFU
2020-02,343.8361194361189,S-S-PAL,2020-02S-S-PAL
2020-02,120.54280831360353,S-S-GRA,2020-02S-S-GRA
2020-02,351.8295468509988,S-S-CUR,2020-02S-S-CUR
2020-02,0.6136363636363636,S-S-GUA,2020-02S-S-GUA
2020-02,24.998447204968944,S-S-LIV2,2020-02S-S-LIV2
2020-02,31.718791208791203,S-S-NPE2,2020-02S-S-NPE2
2020-03,67.35142857142858,S-S-IVI2,2020-03S-S-IVI2
2020-03,225.8491296639649,S-U-UHBC,2020-03S-U-UHBC
2020-03,14.266666666666666,S-E-MCR,2020-03S-E-MCR
2020-03,31.43076923076923,S-S-IJU2,2020-03S-S-IJU2
2020-03,893.962763800922,S-S-ARE,2020-03S-S-ARE
2020-03,5.2,S-E-RCA,2020-03S-E-RCA
2020-03,121.59652036659767,S-S-CBA,2020-03S-S-CBA
2020-03,6.096774193548387,S-S-LNS,2020-03S-S-LNS
2020-03,66.28179716117201,S-S-JNO,2020-03S-S-JNO
2020-03,79.91837912087914,S-S-STA,2020-03S-S-STA
2020-03,1.4666666666666666,S-E-PAU,2020-03S-E-PAU
2020-03,117.38351648351649,S-S-TPR2,2020-03S-S-TPR2
2020-03,9.0,S-S-DOS,2020-03S-S-DOS
2020-03,35.782732919254634,S-S-LIV2,2020-03S-S-LIV2
2020-03,273.4214285714285,S-S-MIS,2020-03S-S-MIS
2020-03,117.5907936507937,S-S-JLA,2020-03S-S-JLA
2020-03,196.93209384313494,S-S-FAR,2020-03S-S-FAR
2020-03,469.5101345309408,S-U-UHPJ,2020-03S-U-UHPJ
2020-03,57.986852793670984,S-S-DOU,2020-03S-S-DOU
2020-03,101.13668946683305,S-S-CGR,2020-03S-S-CGR
2020-03,13.09152658152658,S-S-ATL2,2020-03S-S-ATL2
2020-03,120.01852564102556,S-S-ALE,2020-03S-S-ALE
2020-03,358.30436695018454,S-S-JOI,2020-03S-S-JOI
2020-03,7.170000000000001,S-S-URU5,2020-03S-S-URU5
2020-03,190.5889764160331,S-S-NSR,2020-03S-S-NSR
2020-03,0.968627450980392,S-E-CMCBA,2020-03S-E-CMCBA
2020-03,209.4206653646602,S-S-SSA,2020-03S-S-SSA
2020-03,37.200770308123246,S-S-GAS2,2020-03S-S-GAS2
2020-03,282.0914169164169,S-S-SOS,2020-03S-S-SOS
2020-03,0.32,S-E-CCA,2020-03S-E-CCA
2020-03,190.59640200379326,S-S-PIN2,2020-03S-S-PIN2
2020-03,6.3,S-S-CAM3,2020-03S-S-CAM3
2020-03,127.69470756516209,S-S-MIM,2020-03S-S-MIM
2020-03,112.13164835164825,S-S-NPE2,2020-03S-S-NPE2
2020-03,0.0,S-E-IMR,2020-03S-E-IMR
2020-03,474.5996398550948,S-S-CAX,2020-03S-S-CAX
2020-03,51.17142857142858,S-S-QUI,2020-03S-S-QUI
2020-03,73.57895053896756,S-S-SID,2020-03S-S-SID
2020-03,34.53846153846154,S-E-NVE,2020-03S-E-NVE
2020-03,92.62759615384624,S-S-DRO,2020-03S-S-DRO
2020-03,11.3718954248366,S-S-OSO2,2020-03S-S-OSO2
2020-03,3.0,S-S-MBR,2020-03S-S-MBR
2020-03,401.2468890174149,S-S-BIG,2020-03S-S-BIG
2020-03,231.7757261499882,S-S-YTA,2020-03S-S-YTA
2020-03,0.0,S-E-UNI,2020-03S-E-UNI
2020-03,8.5,S-E-RBT,2020-03S-E-RBT
2020-03,8.5,S-E-ITQ,2020-03S-E-ITQ
2020-03,4.2,S-E-SJO,2020-03S-E-SJO
2020-03,56.92795467736646,S-S-PME,2020-03S-S-PME
2020-03,16.0,S-S-NAN,2020-03S-S-NAN
2020-03,0.8888888888888888,S-E-RUM,2020-03S-E-RUM
2020-03,0.6136363636363636,S-S-GUA,2020-03S-S-GUA
2020-03,6.652298850574713,S-E-EMP,2020-03S-E-EMP
2020-03,87.49169808463927,S-S-JLB,2020-03S-S-JLB
2020-03,120.42318893227993,S-S-FCO,2020-03S-S-FCO
2020-03,472.536632441631,S-S-BLU,2020-03S-S-BLU
2020-03,1.3333333333333333,S-S-ROQ,2020-03S-S-ROQ
2020-03,255.66426149607986,S-S-ANA,2020-03S-S-ANA
2020-03,21.0,S-E-RPF,2020-03S-E-RPF
2020-03,82.75590672916861,S-S-CTA,2020-03S-S-CTA
2020-03,40.37435574229692,S-S-VIN,2020-03S-S-VIN
2020-03,8.85,S-E-GPE,2020-03S-E-GPE
2020-03,47.68168582375479,S-S-CHA,2020-03S-S-CHA
2020-03,11.278571428571428,S-E-SEDE,2020-03S-E-SEDE
2020-03,127.12477230903087,S-S-ITJ,2020-03S-S-ITJ
2020-03,8.101190476190476,S-S-LNA,2020-03S-S-LNA
2020-03,0.30000000000000004,S-E-RTB,2020-03S-E-RTB
2020-03,767.7616483516485,S-S-CAN,2020-03S-S-CAN
2020-03,30.224999999999998,S-S-GRT,2020-03S-S-GRT
2020-03,9.647058823529411,S-S-GUO,2020-03S-S-GUO
2020-03,4.015702479338843,S-S-ITR,2020-03S-S-ITR
2020-03,17.4,S-E-BRA,2020-03S-E-BRA
2020-03,0.0,S-E-GAC,2020-03S-E-GAC
2020-03,64.65976814254326,S-S-CMO,2020-03S-S-CMO
2020-03,0.6,S-S-SPA2,2020-03S-S-SPA2
2020-03,0.27037037037037037,S-E-AGL,2020-03S-E-AGL
2020-03,84.80000000000001,S-E-RBA,2020-03S-E-RBA
2020-03,112.53653810835642,S-S-MCL,2020-03S-S-MCL
2020-03,193.4810973452199,S-S-CNO,2020-03S-S-CNO
2020-03,341.68611943611927,S-S-PAL,2020-03S-S-PAL
2020-03,118.43760678472766,S-U-UHJB,2020-03S-U-UHJB
2020-03,143.07794486215516,S-S-CCH,2020-03S-S-CCH
2020-03,79.78386960514233,S-S-FHA,2020-03S-S-FHA
2020-03,7.5,S-E-SERT,2020-03S-E-SERT
2020-03,11.555465587044534,S-S-CVO,2020-03S-S-CVO
2020-03,149.45333621814902,S-S-IVP,2020-03S-S-IVP
2020-03,4.415384615384616,S-S-SEDE,2020-03S-S-SEDE
2020-03,191.31878870576028,S-S-GRA,2020-03S-S-GRA
2020-03,1.1428571428571428,S-E-RXA,2020-03S-E-RXA
2020-03,25.491965811965798,S-S-RCO,2020-03S-S-RCO
2020-03,307.40915731850646,S-S-LON,2020-03S-S-LON
2020-03,31.061258306910485,S-S-GAR1,2020-03S-S-GAR1
2020-03,551.4520829549239,S-S-LGR,2020-03S-S-LGR
2020-03,649.8633730356762,S-U-UHSD,2020-03S-U-UHSD
2020-03,328.3145468509983,S-S-CUR,2020-03S-S-CUR
2020-03,102.71714285714289,S-S-NPR2,2020-03S-S-NPR2
2020-03,0.0,S-S-LIV3,2020-03S-S-LIV3
2020-03,242.4009020380544,S-S-ASS,2020-03S-S-ASS
2020-03,65.09512820512822,S-S-SCR1,2020-03S-S-SCR1
2020-03,356.0969169719158,S-S-PFU,2020-03S-S-PFU
2020-03,151.2212023809523,S-S-ITA,2020-03S-S-ITA
2020-03,18.18473389355742,S-S-ABT,2020-03S-S-ABT
2020-03,93.69340659340662,S-S-MCH,2020-03S-S-MCH
2020-03,214.49632302139008,S-S-XAN,2020-03S-S-XAN
2020-04,0.6136363636363636,S-S-GUA,2020-04S-S-GUA
2020-04,0.968627450980392,S-E-CMCBA,2020-04S-E-CMCBA
2020-04,6.652298850574713,S-E-EMP,2020-04S-E-EMP
2020-04,273.59535414080864,S-S-CAX,2020-04S-S-CAX
2020-04,3.8,S-E-GPE,2020-04S-E-GPE
2020-04,253.41469070174725,S-S-NSR,2020-04S-S-NSR
2020-04,32.59640200379331,S-S-PIN2,2020-04S-S-PIN2
2020-04,52.41806072715164,S-S-FCO,2020-04S-S-FCO
2020-04,0.32,S-E-CCA,2020-04S-E-CCA
2020-04,41.18685279367098,S-S-DOU,2020-04S-S-DOU
2020-04,8.278571428571428,S-E-SEDE,2020-04S-E-SEDE
2020-04,0.27037037037037037,S-E-AGL,2020-04S-E-AGL
2020-04,22.415384615384614,S-S-SEDE,2020-04S-S-SEDE
2020-04,133.4071428571429,S-S-MIS,2020-04S-S-MIS
2020-04,6.0,S-S-DOS,2020-04S-S-DOS
2020-04,0.0,S-E-RBA,2020-04S-E-RBA
2020-04,19.5,S-E-RPF,2020-04S-E-RPF
2020-04,1.3333333333333333,S-S-ROQ,2020-04S-S-ROQ
2020-04,34.600770308123245,S-S-GAS2,2020-04S-S-GAS2
2020-04,20.88653810835629,S-S-MCL,2020-04S-S-MCL
2020-04,74.37740010946908,S-S-CHA,2020-04S-S-CHA
2020-04,101.9000470343055,S-S-ITJ,2020-04S-S-ITJ
2020-04,117.34368131868138,S-S-CAN,2020-04S-S-CAN
2020-04,9.647058823529411,S-S-GUO,2020-04S-S-GUO
2020-04,0.6,S-S-SPA2,2020-04S-S-SPA2
2020-04,231.26426149607963,S-S-ANA,2020-04S-S-ANA
2020-04,19.685,S-S-GRT,2020-04S-S-GRT
2020-04,28.81201200314836,S-S-ITR,2020-04S-S-ITR
2020-04,139.13604010025026,S-S-CCH,2020-04S-S-CCH
2020-04,5.638461538461539,S-E-NVE,2020-04S-E-NVE
2020-04,198.88164584861752,S-S-GRA,2020-04S-S-GRA
2020-04,77.9224037525473,S-S-CGR,2020-04S-S-CGR
2020-04,22.00857142857143,S-S-NPR2,2020-04S-S-NPR2
2020-04,26.579399585921337,S-S-LIV2,2020-04S-S-LIV2
2020-04,86.95142857142856,S-S-IVI2,2020-04S-S-IVI2
2020-04,3.0,S-S-MBR,2020-04S-S-MBR
2020-04,34.2590293040293,S-S-NPE2,2020-04S-S-NPE2
2020-04,204.06579633063157,S-U-UHBC,2020-04S-U-UHBC
2020-04,47.83179487179488,S-S-SCR1,2020-04S-S-SCR1
2020-04,46.65590659340663,S-S-MCH,2020-04S-S-MCH
2020-04,115.19760678472768,S-U-UHJB,2020-04S-U-UHJB
2020-04,0.0,S-E-CMLAR,2020-04S-E-CMLAR
2020-04,12.799999999999999,S-S-QUI,2020-04S-S-QUI
2020-04,0.0,S-E-RTB,2020-04S-E-RTB
2020-04,32.8,S-S-CAM3,2020-04S-S-CAM3
2020-04,0.2,S-E-RBT,2020-04S-E-RBT
2020-04,14.2,S-S-NAN,2020-04S-S-NAN
2020-04,35.40000000000002,S-E-SJO,2020-04S-E-SJO
2020-04,11.499999999999998,S-E-LSU,2020-04S-E-LSU
2020-04,0.5,S-E-NAV,2020-04S-E-NAV
2020-04,262.4199048904313,S-S-BIG,2020-04S-S-BIG
2020-04,0.0,S-E-UNI,2020-04S-E-UNI
2020-04,0.8888888888888888,S-E-RUM,2020-04S-E-RUM
2020-04,15.866666666666665,S-E-RCA,2020-04S-E-RCA
2020-04,186.99706583971047,S-S-YTA,2020-04S-S-YTA
2020-04,83.11684981684982,S-S-TPR2,2020-04S-S-TPR2
2020-04,141.36120238095256,S-S-ITA,2020-04S-S-ITA
2020-04,568.1994202452266,S-U-UHPJ,2020-04S-U-UHPJ
2020-04,1.4666666666666666,S-E-PAU,2020-04S-E-PAU
2020-04,6.096774193548387,S-S-LNS,2020-04S-S-LNS
2020-04,29.3,S-E-SERT,2020-04S-E-SERT
2020-04,1.1428571428571428,S-E-RXA,2020-04S-E-RXA
2020-04,11.555465587044534,S-S-CVO,2020-04S-S-CVO
2020-04,53.85196581196583,S-S-RCO,2020-04S-S-RCO
2020-04,909.6796410813561,S-U-UHSD,2020-04S-U-UHSD
2020-04,41.17079365079369,S-S-JLA,2020-04S-S-JLA
2020-04,198.2713492063492,S-S-PFU,2020-04S-S-PFU
2020-04,164.63759615384615,S-S-DRO,2020-04S-S-DRO
2020-04,502.39895427710815,S-S-ARE,2020-04S-S-ARE
2020-04,34.63169808463926,S-S-JLB,2020-04S-S-JLB
2020-04,177.50663292144574,S-S-IVP,2020-04S-S-IVP
2020-04,56.631288010699784,S-S-PME,2020-04S-S-PME
2020-04,29.450769230769225,S-S-IJU2,2020-04S-S-IJU2
2020-04,29.512573395835293,S-S-CTA,2020-04S-S-CTA
2020-04,258.6006653646599,S-S-SSA,2020-04S-S-SSA
2020-04,48.49340336134454,S-S-VIN,2020-04S-S-VIN
2020-04,479.40460420495293,S-S-LON,2020-04S-S-LON
2020-04,125.29266001772734,S-S-XAN,2020-04S-S-XAN
2020-04,100.10638278388278,S-S-ALE,2020-04S-S-ALE
2020-04,63.75152658152658,S-S-ATL2,2020-04S-S-ATL2
2020-04,376.4906936516453,S-S-CBA,2020-04S-S-CBA
2020-04,651.3808327783327,S-S-BLU,2020-04S-S-BLU
2020-04,0.0,S-S-LIV3,2020-04S-S-LIV3
2020-04,242.78845701257907,S-S-CNO,2020-04S-S-CNO
2020-04,7.221258306910482,S-S-GAR1,2020-04S-S-GAR1
2020-04,89.66920293847565,S-S-FHA,2020-04S-S-FHA
2020-04,273.0512135176649,S-S-CUR,2020-04S-S-CUR
2020-04,28.0462416056166,S-S-JNO,2020-04S-S-JNO
2020-04,80.76339498341203,S-S-SID,2020-04S-S-SID
2020-04,532.3765273993683,S-S-LGR,2020-04S-S-LGR
2020-04,183.03976814254335,S-S-CMO,2020-04S-S-CMO
2020-04,130.60780812884803,S-S-FAR,2020-04S-S-FAR
2020-04,109.68195054945065,S-S-STA,2020-04S-S-STA
2020-04,77.09458917240758,S-S-JOI,2020-04S-S-JOI
2020-04,33.90973389355743,S-S-ABT,2020-04S-S-ABT
2020-04,17.501190476190473,S-S-LNA,2020-04S-S-LNA
2020-04,323.5911194361196,S-S-PAL,2020-04S-S-PAL
2020-04,6.611895424836602,S-S-OSO2,2020-04S-S-OSO2
2020-04,174.95185042230497,S-S-MIM,2020-04S-S-MIM
2020-04,180.9381202131203,S-S-SOS,2020-04S-S-SOS
2020-04,262.5670177405337,S-S-ASS,2020-04S-S-ASS
2020-05,35.311794871794866,S-S-SCR1,2020-05S-S-SCR1
2020-05,0.5,S-E-NAV,2020-05S-E-NAV
2020-05,798.4488721074298,S-S-BLU,2020-05S-S-BLU
2020-05,262.88846153846146,S-S-MIS,2020-05S-S-MIS
2020-05,29.5,S-E-RTB,2020-05S-E-RTB
2020-05,82.69617216117213,S-S-NPE2,2020-05S-S-NPE2
2020-05,409.9827427268643,S-S-CNO,2020-05S-S-CNO
2020-05,3.0,S-S-MBR,2020-05S-S-MBR
2020-05,23.838461538461534,S-E-NVE,2020-05S-E-NVE
